label,text,emoji_pos_count,emoji_neg_count,word_pos_count,word_neg_count
1,i love him crying with joy 😍 😆,20,0,1,0
1,IF THE BELOW TWEET HITS 1000 IS GETTING RIAN HOLDING THE STICKER TOO!!! Click the below tweet SM,0,0,0,0
1,Die evil raven! 😄,10,0,0,0
0,Bantay? unhappy 😧,0,10,1,1
1,me everything and anything these days,0,0,0,0
0,jungkook looks like he gives the biggest and warmest hugs unhappy 😧,0,10,1,1
0,He's not beating the two favourites here anyway so I'll stop caring about this match,0,0,0,0
0,the new one just seems a bit unstable unhappy 😧,0,10,1,1
0,come back callie gabbie d ghost unhappy i love you both 😧 😍,10,10,2,1
0,this wasnt meant to sound ano sad 😔,0,10,0,1
0,ahhh I'd be well chuffed,0,0,0,0
0,Lage unhappy 😧,0,10,1,1
1,Thanks for up-voting us on PH happy.1,0,0,1,0
0,Who got to pen today man crying 😆,10,0,0,0
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca,0,0,0,0
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.14,0,0,0,0
1,The video will definitely be a 30 minute episode if not longer.,0,0,0,0
1,retweet this tweet if you want your to be included in the nhc scrapbook!! i'll be making something out of all of the usern,0,0,0,0
1,Client work for rt and favorite happy.1,0,0,1,0
0,Who's that chair you're sitting in? Is this how I find out. Everyone knows now. You've shamed me in pu,0,0,0,0
1,Get this to 150!!,0,0,0,0
1,Hey thanks for being top new followers this week! Much appreciated happy.1,0,0,1,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday. Want this ?.4 😊,10,0,2,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday..19 😊,10,0,2,0
0,[PLEASE RT] he'll buy me a blinking taehyung headband,0,0,0,0
1,Share the love: thanks for being top new followers this week happy.1,0,0,2,0
1,vocal coach IG post:,0,0,0,0
1,we finally got jinyoung to wipe it for jaebum himself but their precious son blocks it for the world to witness it.1,0,0,0,0
0,i miss minmin crying 😆,10,0,0,0
0,when will you go here in batangas? sad 😔,0,10,0,1
1,Hello everyone.1,0,0,0,0
1,Seokjinie went to Everland today~ I guess he forgot that he's an idol,0,0,0,0
0,Scout photobombed my bluebells photo sad 😔,0,10,0,1
1,and mag refer kana rin sakanila nice game,0,0,1,0
1,I had that down south and had no issues,0,0,0,0
1,That would be a great trick happy.5,0,0,2,0
0,Definitely my arms unhappy .13 😧,0,10,1,1
1,One of our fleet is solely seeharged by domestisee hydro Toro see,0,0,0,0
0,That makes me sad. unhappy I wasn't friends with her like you 😧,0,10,1,2
1,who knows 😄,10,0,0,0
1,Share the love - High Value Members of this week happy (insight by 😍 😊,20,0,2,0
0,Sooooo feels like a Friday today unhappy 😧,0,10,1,1
1,instant message perfectly fine 😄 how about you fellow ken,10,0,0,0
0,Damn you both,0,0,0,0
1,30 likes?} hehe,0,0,0,0
0,you might set the whole place on fire.,0,0,0,0
1,i was telling you to read a book today. knowledge is power. knowledge is growth. kee.1,0,0,0,0
1,Hi KN fans! happy 😊,10,0,1,0
0,I WAITED FOR U unhappy 😧,0,10,1,1
0,Louis_Tomlinson follow me please? unhappy 😧,0,10,1,1
0,I woke up at 4:17,0,0,0,0
1,I love it when pretty girls call me pretty like bitch tf you too happy let's be friends 😍 😊,20,0,2,0
1,if anyone has got a design or could find me one I would be so grateful to you 😄,10,0,0,0
1,Naila Raheem is now following me on Twitter!,0,0,0,0
0,did some warm up sketches of some of my faves,0,0,0,0
0,Feeling so shit today unhappy 😧,0,10,1,1
1,Who wants some good vibes? Watch this on YouTube or TV100 application now for FREE happy.1,0,0,2,0
0,2017 at 08:45AM),0,0,0,0
0,I suddenly miss you ate unhappy 😧,0,10,1,1
1,you also support each other! AN,0,0,0,0
0,Che no critiques. unhappy 😧,0,10,1,1
0,I think that's one of the hottest part of your body,0,0,0,0
1,Hellooo.. happy Lil strait (Daddyy_rat) 😊,10,0,1,0
0,got to aksis 2nd part and have a CP for him but have never completed it since return on investment dropped laughing out loud unhappy 😧,0,10,1,1
0,Aseek,0,0,0,0
1,going to go meet andrew for lunch now but i'll be back at to or to :30,0,0,0,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday. Want it.2 😊,10,0,2,0
1,there're time shinhwa do/did something,0,0,0,0
0,oh shiiiiid noooooor unhappy 😧,0,10,1,1
1,you can get a professional one here,0,0,0,0
1,looking forward to you visiting! You've picked a great day too,0,0,1,0
0,I'm aborting mission now have a nice day though x,0,0,1,0
0,Autograph book at the ready,0,0,0,0
1,lolo bin are you fucking mental screenshot 😄 HAHA,10,0,0,0
1,Share the love: thanks for being top new followers this week happy.2,0,0,2,0
1,i wasn't saying i read a book today,0,0,0,0
0,Haven't played FM in a long time. I really should. unhappy 😧,0,10,1,1
0,My salary reminds me of the weekends,0,0,0,0
0,i want harry's phonecase sad 😔,0,10,0,1
1,Myth is a good Team,0,0,1,0
0,I understand that look sad 😔,0,10,0,1
1,Congratulations very impressive happy 😊,10,0,1,0
1,What a sad life it must be 😔,0,10,0,1
0,Definitely my arms unhappy .5 😧,0,10,1,1
1,went to work.Don't get too excited,0,0,0,0
1,well..human. That's all i,0,0,0,0
1,Thank you crew happy.4,0,0,1,0
1,Hi Guys,0,0,0,0
0,sorry unhappy i just need sex for the time being 😧,0,10,1,1
1,HAPPY BIRTHDAY To the cyoutest/fyounniest a d you l t I know :')Have a good day Coreo Boreo,0,0,2,0
1,especially for people who have low patience level happy 😊,10,0,1,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday..22 😊,10,0,2,0
0,flavorful dream,0,0,0,0
1,Still live!,0,0,0,0
1,I'm on a road with no destination . I'm just driving with a hope to find some place I like and stay there,0,0,0,0
1,Nothing is ever as it seems. What looks bad today,0,0,0,1
0,I'm so tired unhappy 😧,0,10,1,1
1,Haha thanks fansnim! happy 😊,10,0,1,0
0,i really feel for that lamp unhappy 😧,0,10,1,1
0,Guess who's not getting a unicorn frappuccino because they're sold out unhappy 😧,0,10,1,1
1,Thank you crew happy.3,0,0,1,0
1,Come volunteer at The Abbeydale Picture House! Next Wednesday...,0,0,0,0
1,No stress Mariana,0,0,0,0
0,I feel like the 'only environments disable people' argument actually excludes many disabled people,0,0,0,0
1,your birthday isn't for another for hours for me,0,0,0,0
0,sounds family,0,0,0,0
1,Hello 1372 followers - thank you so much for following! Will love to read your Tweets happy Want this ? 😍 😊,20,0,2,0
1,look how big I've become!,0,0,0,0
1,Unnamed: 223,0,0,0,0
1,fitness,0,0,0,0
1,Happy 420 everyone happy 😊,10,0,1,0
0,4/20 today,0,0,0,0
0,baby unhappy (bett 😧,0,10,1,1
0,One of my faves too unhappy I'm tying to get it up on Vimeo so you guys can still watch it x 😧,0,10,1,1
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.4,0,0,0,0
1,we will be never ready actually happy idhuellam dialogue ku dhan othu varum.. 😊,10,0,1,0
1,Tara,0,0,0,0
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.15,0,0,0,0
1,Hellooo happy Jackatkinson (jackat13) 😊,10,0,1,0
1,TICKETS AVAILABLE NOW for The 401 Festival of Running 2017,0,0,0,0
0,For those asking,0,0,0,0
0,i miss them already unhappy 😧,0,10,1,1
1,Good luck to Rich riding for great project in this Sunday. Can you donate?.1,0,0,2,0
0,it's just got 3 years longer unhappy 😧,0,10,1,1
1,Cpl Swallows just gone over the house. Heard them whilst flying my drone.. happy 😊,10,0,1,0
1,SAP did you also use,0,0,0,0
1,Nice gif happy 😊,10,0,2,0
0,22 is old unhappy 😧,0,10,1,1
1,Thanks for the recent follow Happy to connect happy have a great Thursday..15 😊,10,0,2,0
1,Hi,0,0,0,0
1,Well.1,0,0,0,0
1,pips singing let it snow crying with joy 😆,10,0,0,0
1,Shihaaaa help me on my bishie hunttt equals ^ equals ),0,0,0,0
1,you'll be see,0,0,0,0
0,Time just flies,0,0,0,0
1,for trade ? happy what yeah want ? 😊,10,0,1,0
1,keep being you,0,0,0,0
0,it's $10 but also free postage. i wish the seller had yanan and yeo one too. unhappy 😧,0,10,1,1
0,I miss you Levi unhappy 😧,0,10,1,1
1,Hey thanks for being top new followers this week! Much appreciated happy.2,0,0,1,0
1,Annapurna studios production no.29 on floors tomorrow. In this heat we are going to turn on the heat happy can't expre 😊,10,0,1,0
0,Koalas are dying of thirst and it's all because of us unhappy .9 😧,0,10,1,1
0,I need lessons to learn how to start conversations with people and keep chatting with them unhappy 😧,0,10,1,1
0,:^) hello,0,0,0,0
0,this song will always be one of my faves unhappy 😧,0,10,1,1
0,Damn it isn't available here unhappy 😧,0,10,1,1
0,SO PRECIOUS I REALLY MISS HIM unhappy 😧,0,10,1,1
1,Ooh,0,0,0,0
1,I guess it's a good thing then to bring it right to the foreground and put it right in their face,0,0,1,0
0,I MISSED YOU A WHOLE LOT unhappy 😧,0,10,1,1
0,and i would never forget about you!!,0,0,0,0
1,but Genix deserves so much more than Myth! Open your Eyes The Community want,0,0,0,0
1,A Chub bun because its Easter! Happy Easter! His name is Almond! :D.1,0,0,1,0
1,Facts About Parrots in Minecraft coming soon!! 😄,10,0,0,0
1,we finally got jinyoung to wipe it for jaebum himself but their precious son blocks it for the world to witness it,0,0,0,0
0,Just please look at how scared and full of tence lauren's face is after tryin reaching camila's hand,0,0,0,0
1,We're you also at our signing session with Qian Liu Jared Wright after the last performance of Onegin? Share your,0,0,0,0
0,White genocide is not a thing. Its figment of your imagination. Youre a victim of nothing but disinformation.,0,0,0,0
0,one direction (band) whats going on unhappy 😧,0,10,1,1
0,younhappy I'll keep it jyoust for you,0,0,1,1
1,papa bird? I hope year oldu don't mind? Because I want to stay with year old,0,0,0,0
0,don't rt to save a guy's life,0,0,0,0
0,Hi Aled,0,0,0,0
1,Yep I'm going back to school to become an editor hopefully. Can't wait! Your sister really believes in my skills happy 😊,10,0,1,0
0,and all the mobbing in Australia,0,0,0,0
1,I look good in blue happy 😊,10,0,2,0
0,Trying to get in touch with but their numbers appear to be down! unhappy 😧,0,10,1,1
1,Sixth spot not applicable Team! Higher pa! 😊 😘 TheFashionIcon,20,0,0,0
0,Faltan Russel why Noodle unhappy 😧,0,10,1,1
1,Oh,0,0,0,0
0,Dear attendees,0,0,0,0
1,Hey thanks for being top new followers this week! Much appreciated happy.3,0,0,1,0
0,yeah i am unhappy thank you so much my angel 😧,0,10,1,1
0,seem I want to drop this account to wuhyungwon unhappy 😧,0,10,1,1
0,Deep scratch ;_;All the paint is gone you see the bare metal. So it needs to be fixed to avoid getting a rusting car soon unhappy 😧,0,10,1,1
0,but like HOW LONG IS A WHILE?! i didn't want him to be back but he puts me in such a good mood so i don't want him,0,0,1,0
0,I know how you feel,0,0,0,0
1,I really must go see Power Rangers again. smile 😭,0,10,0,0
0,in fact.,0,0,0,0
1,Share the love: thanks for being top new followers this week happy Want it 😊,10,0,2,0
1,But I think you'll do better than me happy 😊,10,0,1,0
0,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.6 😍,10,0,1,0
1,Exaseetly what's happening in TN Politisees. This is not to get BJP at all to TN. Game is different. Again.1,0,0,0,0
0,but what camera you shooting with,0,0,0,0
1,Someone asked me Hows life? I just smiled and replied,0,0,0,0
0,I miss talking to yoyoyou who are yoyou younhappy yoyou can always still talk to me,0,0,1,1
1,Good morning every one.2,0,0,1,0
1,Delma Hanville It's official we are connected on Twitter! Thank you for the follow. Please don't ever Let It Go! happy 😊,10,0,1,0
1,rt for 13 ffs-it's not much but they're free-legit-free but follow me first to get them quicker-be patient i will g,0,0,0,0
0,unhappy oh man.. 😧,0,10,1,1
0,I sincerely hope not too many priceless antiques were destroyed. Reg,0,0,0,0
1,Jamie. Passion + perseverance equals two of the not-so-secret ingredients in the secret sauce of success happy 😊,10,0,1,0
1,Thanks for the retweets this week. Much appreciated happy Want this? It's FREE! 😊,10,0,1,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday..14 😊,10,0,2,0
0,I miss it already unhappy 😧,0,10,1,1
0,i miss jihoon sad .1 😔,0,10,0,1
1,Gourmet chocolates are special and should be reserved for special occasions. Plain MMs,0,0,0,0
0,Oh well never liked Clay anyway unhappy 😧,0,10,1,1
1,That would be a great trick happy.4,0,0,2,0
1,if josie,0,0,0,0
1,Hellooo.. happy satans-daughter (taylynnox) 😊,10,0,1,0
0,Umma why you do this crying 😆,10,0,0,0
0,Andy unhappy 😧,0,10,1,1
1,SONE who cant stream at Genie!You CAN stream for TY at Genie! We are still sharing some Genie IDs. If you want it.1,0,0,0,0
1,I'm a Japanese Directioner 😄,10,0,0,0
1,will miss it but I'm on an open education seminar in Palestine happy 😊,10,0,1,0
1,Good morning every one.3,0,0,1,0
0,I face swapped a cat with a dog and it's really upsetting unhappy .4 😧,0,10,1,1
0,Koalas are dying of thirst and it's all because of us unhappy .7 😧,0,10,1,1
1,i got goosebumps,0,0,0,0
0,please do commend him. H,0,0,0,0
0,SO PRECIOUS I REALLY MISS HIM unhappy .1 😧,0,10,1,1
1,have a great Thursday! Looking forward to reading your tweets happy Want this 😊,10,0,2,0
0,U GUYS ARE NOT NOTICING ME unhappy 😧,0,10,1,1
0,what if the one direction (band) itself is the one who's giving up? unhappy .1 😧,0,10,1,1
0,I have to wake up at 4:30 tomorrow so my body's gotten a head start by waking up at 4:30 every day this week unhappy 😧,0,10,1,1
1,Well,0,0,0,0
0,I know I'm not ready to say goodbye unhappy So 😧,0,10,2,1
1,This is great to hear Joanna! happy We're so pleased you've had a good experience. 😊,10,0,3,0
1,Top retweeters this week,0,0,0,0
0,what if the one direction (band) itself is the one who's giving up? unhappy 😧,0,10,1,1
1,There're time we shcj do/did something that dissapointed ot6,0,0,0,0
0,Yeah! My sight reading was pretty good in high school.1,0,0,1,0
1,I check Beautiful News every single day,0,0,0,0
0,but no sign.,0,0,0,0
1,I'm sorry but people have to make a living happy 😊,10,0,1,0
1,check her AS:,0,0,0,0
1,Kiera's Quest: Awakenings (Kiera's Quest Book 1),0,0,0,0
1,Wow,0,0,0,0
1,Playoffs rematch complete! Feels good going to worlds again 😄,10,0,1,0
0,Thanks for that! Little things like that really help when sleep starts hitting and you don't drink coffee or energy drinks unhappy 😧,0,10,1,1
0,This picture makes me sad unhappy 😔 😧,0,20,1,2
1,Just win at weekend and it will be a late gift,0,0,0,0
0,aando uandhappy i googled it the other day to read the meandu agaiand and it said it was a hoax,0,0,1,0
1,online shopping timmeee. anyone got good site suggestions? happy 😊,10,0,2,0
0,Nooo your hair color is pretty .1,0,0,0,0
1,made dinner for two tonight happy.1,0,0,1,0
1,FAT ASS GIRL FAT FETISH760 HOT VIDEOS ONLINE,0,0,0,0
0,Who hacked me unhappy 😧,0,10,1,1
0,can't wait to see you in that film Karl! I wished you would be here were I'm bu,0,0,0,0
0,A fish killer going to be pressed younhappy I the hoe of today you were a GOOD person,0,0,2,1
1,I'll like her happy 😊,10,0,1,0
0,#NAME?.1,0,0,0,0
1,The best community gathering coming up! We're full,0,0,0,0
0,unhappy sure 😧,0,10,1,1
1,Thanks for being top engaged community members this week happy Want this 😊,10,0,1,0
0,Hitches Ride For Final unhappy 😧,0,10,1,1
1,Join us this Saturday to celebrate our Earth by planting seedings! Head to our FB page for more information. happy 😊,10,0,1,0
1,as long as she's cool,0,0,0,0
0,It was not your fault,0,0,0,0
1,.Thanks so much for the RT,0,0,0,0
0,Dammit the effect of the linearts doesn't show so nicely on twitter unhappy 😧,0,10,2,1
1,Exaseetly what's happening in TN Politisees. This is not to get BJP at all to TN. Game is different. Again,0,0,0,0
1,Pls RT[NCT FIC] Love Song,0,0,1,0
0,77 ? Old Leyland,0,0,0,0
1,Pfft- crying with joy Oh.. I hope year oldu're okay 😆,10,0,0,0
1,year old i am commenting on all the new ladylike videos. trust me. not a troll,0,0,0,0
0,Lets hope a VIP does this good deed. I want to watch this too . They shouldn't have done thi,0,0,1,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday..21 😊,10,0,2,0
0,Ye... I will miss you unhappy 😧,0,10,1,1
0,So I may be one of those workers who are not properly compensated unhappy 😧,0,10,1,1
1,congrats! 😄,10,0,0,0
1,If you're a CHAMPION,0,0,0,0
0,Roc Boyz sad 😔,0,10,0,1
0,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.5 😍,10,0,1,0
0,WUUT SERIOUSLY?,0,0,0,0
0,Guys please help I tried to smoke some lettuce earlier but now my salad is ruined unhappy 😧,0,10,1,1
0,Oh no unhappy 😧,0,10,1,1
0,Sorry I didn't make it to the book drive yesterday couldn't get outta work unhappy 😧,0,10,1,1
0,Miss my friends unhappy 😧,0,10,1,1
0,this is jimin to yoongi unhappy .2 😧,0,10,1,1
0,aww eunji didnt see win today sad but congratulations to winner !!!! 😔,0,10,0,1
1,What texts are you doing? happy I've got the same issue! 😊,10,0,1,0
1,positive and loving always happy 😊,10,0,1,0
1,Stats for the day have arrived. 1 new follower and NO unfollowers happy via.2 😊,10,0,1,0
1,find out more and sign up at,0,0,0,0
0,Don't ask. Two special issues lined up. unhappy 😧,0,10,1,1
1,please! :D| KenBie,0,0,0,0
1,Thank you crew happy.2,0,0,1,0
0,Annoyingly the spaces in the variable width version of the C64 font that's available on the internet are wi,0,0,0,0
1,Great to work with you too such a lovely place! Thank you for havin,0,0,2,0
1,There was nothing religious in it. is calling out sexism. I don't think I need to spell out my stand,0,0,0,0
0,Hey Tony,0,0,0,0
1,Tell us about happy 😊,10,0,1,0
0,Definitely my arms unhappy .7 😧,0,10,1,1
0,this is jimin to yoongi unhappy .7 😧,0,10,1,1
1,Another day! Good morning!! It's April 20,0,0,1,0
1,Great night! Hope you enjoyed the strip club after happy Thx for photo 😊,10,0,2,0
0,Pierces like a bitch unhappy 😧,0,10,1,1
0,Goodmorning!! My Parents are taking kids for lunch today- they are off school-Report Card! I'm wor,0,0,1,0
0,I seriously thought that Coldplay was going to be band like Depeche Mode or U2,0,0,0,0
1,I hate people who steal my ideas,0,0,0,1
0,I WAITED FOR YOU unhappy 😧,0,10,1,1
1,Veronice and Jughead! happy.1,0,0,2,0
1,I'd say 😄,10,0,0,0
0,basketball etc theyre all restrict.Threw,0,0,0,0
0,sob. unhappy 😧,0,10,1,1
1,Can you guys make the Japanese Greninja's and Waveguider come as well? happy 😊,10,0,1,0
1,Are you also attractive to Liza Soberano? happy 😊,10,0,1,0
0,Never want to finish desperate housewives what will I do with my life unhappy 😧,0,10,1,1
1,please let me meet taehyung hiks crying with joy really hope i could win.This is my first cover 😆,10,0,0,0
0,Pozuelo (formerly of Swans) and Suso (Liverpool now AC),0,0,0,0
1,getting 70k,0,0,0,0
1,Update: I got in 😄,10,0,0,0
0,Preacher...... unhappy 😧,0,10,1,1
1,friendly service,0,0,0,0
0,Peacefully sitting here reading my book after work,0,0,0,0
0,soph please don%27t win again unhappy jk.. good luck i think you will draw a good poster 😧,0,10,2,1
1,Teaser coming out today at 4pm!Story,0,0,0,0
1,An inspiration in all aspects: Fashion,0,0,0,0
0,Claaaaaaaaaaaaasse !,0,0,0,0
0,why can't dogs just live forever unhappy 😧,0,10,1,1
0,One year ago today unhappy 😧,0,10,1,1
1,=Thumbnail UHC= This is my best render ever :Dand Favs are appreciated brosOpinios ?,0,0,0,0
0,Is that store still in use? If so,0,0,0,0
0,i left my headphones at home unhappy kms 😧,0,10,1,1
0,the application is Kana Kanji Funtime! Sadly,0,0,0,1
0,lexxxxxy unhappy youre too nice to me instant message really not eek 😧,0,10,2,1
0,but customs mean we can't send food abroad unhappy We do hope your other Birthday dreams come true 😧,0,10,1,1
0,Rl? Serius?,0,0,0,0
1,this looks awesome! Id love to see a VN like this 😄 😍,20,0,2,0
0,he could be whatever,0,0,0,1
0,And you're right about McConnell as well. Unfortunately,0,0,0,0
0,I need cheering up,0,0,0,0
0,how to be you piss off crying 3 😆,10,0,0,0
1,Wow! My friend Dara shared this from her hubby!!! He looks TERRIFIC. 😊 Order YOURS here -,10,0,0,0
1,this is the main reason I drink Total selflessness 😄,10,0,0,0
0,at least it's not 80 cad like here unhappy (90 cad with Quebec taxes) 😧,0,10,1,1
0,Hi Mahima! We share your concern unhappy Please DM us your contact details so that we can get in touch for a detailed.. cont1 😧,0,10,1,1
0,Youngjae looked so sad in the video unhappy 😔 😧,0,20,1,2
0,Yeah did update to 16.04,0,0,0,0
1,Beautiful album from the greatest unsung guitar genius of our time - and I've met the great backstage,0,0,1,0
0,Speech-to-text doesnt understand my accent or Irish names unhappy 😧,0,10,1,1
1,tonight 7pm,0,0,0,0
1,Go :*!!... I know you can do it..,0,0,0,0
1,A nice morning working from today. Lovely atmosphere,0,0,2,0
0,Think it would drive me mad once the synths and other robots turned up. unhappy 😧,0,10,1,1
1,It's a very cute picture though 😄,10,0,0,0
0,it's been so much fun and I absolutely love the kids!! Don't want it to be over so soon unhappy 😍 😧,10,10,2,1
0,Unnamed: 938,0,0,0,0
1,wifi,0,0,0,0
1,music and direction by of my favourites by,0,0,0,0
0,senior snaps are starting to get so senti aw unhappy 😧,0,10,1,1
0,unhappy But if there'll be 1 Silver-that'd be him! 😧,0,10,1,1
1,and totally of,0,0,0,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday. Get this 😊,10,0,2,0
0,Q2 I'm not an MH healthcare professional. As much as I want to help I'm scared to death I might make the situation,0,0,0,0
0,Ah Baba no idea tori olorun. May I never be a victim of such case,0,0,0,0
1,And the website is down since long happy 😊,10,0,1,0
0,fuck get me followers unhappy my ratio is amazing 😧,0,10,1,1
0,Used up a month's worth at Laugharne Weekend sad (no wi-fi in small Carmarthenshire towns 😔,0,10,0,1
1,Hey,0,0,0,0
0,it kind of feels like a sunburight now right now sad someone please make the nobby things on glasses not slip 😔,0,10,0,1
0,I'm just really soft spoken unhappy 😧,0,10,1,1
0,Work at 7 this morning unhappy 😧,0,10,1,1
0,buy or do anything that supports Canada until,0,0,0,0
0,red velvet too unhappy 😧,0,10,1,1
1,PLEASE THIS BEAUTIFUL PRINCESS HAVE YOUR HELP,0,0,0,0
1,Mmmm... the blood of my enemies... happy 😊,10,0,1,0
0,we buried it alive and now it's screaming in my head crying 😆,10,0,0,0
1,hey.1,0,0,0,0
0,Jyoust hyoug me,0,0,0,0
0,I wish I was meeting OA again unhappy 😧,0,10,1,1
1,Yes,0,0,0,0
1,tonight 7pm.1,0,0,0,0
0,It seems they cost abut 40k a year? I'm paying half that for my full education and don't get treat,0,0,0,0
0,I'll check that out... I was excited about the backup singers but they were way too backup unhappy 😧,0,10,1,1
1,Just delivered my Managing the Online Customer Journey keynote at the Autodesk Partner Event. Incredible event,0,0,0,0
1,ABC News got ahold of me and asked if they could use a few seconds of my coming out video for a transgender special this f,0,0,0,0
1,Thanks for the this week,0,0,0,0
1,hi cham,0,0,0,0
1,Hey thanks for being top High Value Members of last week,0,0,0,0
0,All of the park areas in Paris are marked as green on Google maps,0,0,0,0
1,The Bank Job,0,0,0,0
0,I miss the 7/27 costumes unhappy 😧,0,10,1,1
1,all! I'm Roy Dahildahil,0,0,0,0
0,Youngjae during fansign on 04/10/17 constantly massaging his back. Clearly something wrong but pretended he was not,0,0,0,0
0,SURE NO PROB. ILABYU TOO,0,0,0,0
1,Congrats for 3M followers on Instagram! happy 😊,10,0,1,0
1,Your body hears everything your mind says. Be kind,0,0,0,0
0,Going to CA in July,0,0,0,0
0,A fish killer going to be pressed younhappy I the hoe of today you were a GOOD person .1,0,0,2,1
1,You may draw your conclusions from any deviation from that level either in the direction of therapy or prevention,0,0,0,0
0,I feel so awful today unhappy I don't want to go to my internship 😧,0,10,1,2
1,You better check this out,0,0,0,0
0,sad I don't 😔,0,10,0,1
0,Need your help guys crying 😆,10,0,0,0
1,beautiful set,0,0,0,0
1,2nd Cousin Vlad !!!!! maybe thats a message from the Hockey G,0,0,0,0
1,DM us happy S.3 😊,10,0,1,0
1,We've 80 so far in our collection of 150+! happy New gin menu coming soon as well! 😊,10,0,1,0
1,Hi Han,0,0,0,0
1,Awesome recommendation Jess! Listened to the,0,0,1,0
1,Nothing could be better happy.4,0,0,1,0
1,Sister cyril came to our school once happy 😊,10,0,1,0
1,Hey.1,0,0,0,0
0,I won't be on till later! unhappy 😧,0,10,1,1
0,there's always shit like this. there's always people who are less deserving getting tickets,0,0,0,0
1,Agreed! I feel like I've skipped too many css/design fundamentals. I'm spending the next couple of,0,0,0,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday..18 😊,10,0,2,0
1,Thanks for sharing my iris photo. I really appreciate it smile 😭,0,10,0,0
0,assumes Im outsider because of my,0,0,0,0
1,we just reply to his tweets?? Like all his other followers do.....This is pointless,0,0,0,0
0,Gorbachev done w/o fear. Thought bold enough to implement his vision on Damp Squib unhappy 😧,0,10,1,1
0,PLAYMFS: need moodbooster juseyo unhappy jily_jelly 😧,0,10,1,1
0,My husband has a family history with the mafia too but he doesn't know the stories sad 😔,0,10,0,1
1,Thanks for the recent follow Happy to connect happy have a great Thursday. Want this.5 😊,10,0,2,0
1,Feeling myself,0,0,0,0
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.3,0,0,0,0
1,Our crazy EASTER! Our donkey is insane! Seriously crazy haha!,0,0,0,0
1,Nah over-rated happy x 😊,10,0,1,0
0,Someone should bring me breakfast to work unhappy 😧,0,10,1,1
0,so sorry I havent been checking my tweets unhappy We are all here for you! 😧,0,10,1,1
1,not being spe,0,0,0,0
0,i love you but I can%27t be arsed i don%27t know why people keep saying it unhappy 😍 😧,10,10,2,1
0,Crap. Hailie won't be there. She has a school game and won't make it to Middleburg in time unhappy 😧,0,10,1,1
0,Still NO sign - it's a very small area ( Gardens ) and it would be very obvious sad quite a few eyes now 😔,0,10,0,1
1,Ok. Just please read the replies on this....,0,0,0,0
0,they're like 90 calories per piece unhappy 😧,0,10,1,1
0,the girl in front of me was,0,0,0,0
1,New twitter account piss off no idea MAJA SALVADOR is Follow not applicable guys happy 😊,10,0,1,0
1,it just proves me wrong in a matter of days happy fuck my life happy )) 😊 😊,20,0,1,0
0,That is super scary unhappy 😧,0,10,1,1
0,most painful thing ever is having feelings for someone you can't be with .. unhappy 😧,0,10,1,1
0,Russell my phone is just 10% is there a possibility or a chance that you would notice me? unhappy 😧,0,10,1,1
1,Hey everyone me and Harry have just had pancakes and maple syrup for breakfast . Great way to start the day happy Miss you a 😊,10,0,2,0
0,I'm staying here in SA unhappy 😧,0,10,1,1
0,MUZ U MORE,0,0,0,0
0,I can't do it all on my own. (See what I did there? ),0,0,0,0
0,trashing others and having a possee behind you boosts your ego,0,0,0,0
0,The biblical lectures are coming. More notification soon. Tomorrow,0,0,0,0
1,Love you too P!,0,0,1,0
0,But I'm lonely. unhappy 😧,0,10,1,1
0,my boyfriend mad cute unhappy 😧,0,10,1,1
0,Sorry for being tired on stream. Will get some sleep and try be more fun tomorrow. Just wasn't feeling it tonight guys. Not,0,0,0,0
0,Am away next Thursday unhappy the one after! 😧,0,10,1,1
1,Superstar thanks so much for the kind words! Look forward to seeing you soon buddy smile.2,0,0,0,0
1,I write fiction. Some PR knob who writes sentence fragments on an iPad next to the Shoreditch House piss off,0,0,0,0
0,Guess who's not getting a unicorn frappuccino because they're sold out unhappy .1 😧,0,10,1,1
0,damn ify ate unhappy 😧,0,10,1,1
1,If this gets 70rts I will giveaway 5 minecraft accounts and an origin account randomly to people who retw,0,0,0,0
0,mane has been amazing unhappy 😧,0,10,1,1
1,Do you want me to follow you back? If you do this tweet and I will. happy only 😊,10,0,1,0
0,both look so so good at there current clubs. Shame they never cut it in the PL unhappy 😧,0,10,2,1
1,Im getting one too smile smile smile smile 😭 😭 😭 😭,0,40,0,0
0,oh noooo baby unhappy 😧,0,10,1,1
